Date,Total Percentage,Industrials Percentage,Health Care Percentage,Information Technology Percentage,Utilities Percentage,Financials Percentage,Materials Percentage,Consumer Discretionary Percentage,Real Estate Percentage,Communication Services Percentage,Consumer Staples Percentage,Energy Percentage
2024-03-13,827.3194973276594,80.26315789473685,73.77049180327869,82.6086956521739,70.96774193548387,85.91549295774648,81.48148148148148,78.0,61.29032258064516,50.0,67.56756756756756,95.45454545454545
2024-03-14,772.6644394208741,80.26315789473685,65.57377049180327,69.56521739130434,61.29032258064516,81.69014084507043,81.48148148148148,76.0,41.935483870967744,54.54545454545454,64.86486486486487,95.45454545454545
2024-03-15,760.7743874850934,77.63157894736842,68.85245901639344,65.21739130434783,70.96774193548387,78.87323943661971,81.48148148148148,74.0,51.61290322580645,36.36363636363637,64.86486486486487,90.9090909090909
2024-03-18,771.2667242032953,76.31578947368422,63.934426229508205,65.21739130434783,70.96774193548387,77.46478873239437,77.77777777777779,76.0,45.16129032258064,50.0,72.97297297297297,95.45454545454545
2024-03-19,794.4330606225594,80.26315789473685,65.57377049180327,65.21739130434783,77.41935483870968,84.50704225352112,77.77777777777779,76.0,48.38709677419355,45.45454545454545,78.37837837837837,95.45454545454545
2024-03-20,831.1967560083455,89.47368421052632,63.934426229508205,73.91304347826086,74.19354838709677,88.73239436619718,81.48148148148148,80.0,48.38709677419355,54.54545454545454,81.08108108108108,95.45454545454545
2024-03-21,844.6304909055086,92.10526315789474,68.85245901639344,75.36231884057972,67.74193548387096,91.54929577464789,85.18518518518519,82.0,51.61290322580645,59.09090909090909,75.67567567567568,95.45454545454545
2024-03-22,814.9062315676874,86.8421052631579,63.934426229508205,75.36231884057972,67.74193548387096,87.32394366197182,81.48148148148148,80.0,48.38709677419355,50.0,78.37837837837837,95.45454545454545
2024-03-25,796.360834428801,84.21052631578947,63.934426229508205,72.46376811594203,64.51612903225806,87.32394366197182,77.77777777777779,78.0,45.16129032258064,54.54545454545454,72.97297297297297,95.45454545454545
2024-03-26,782.7425154716616,82.89473684210526,63.934426229508205,69.56521739130434,54.83870967741935,87.32394366197182,77.77777777777779,78.0,35.483870967741936,59.09090909090909,78.37837837837837,95.45454545454545
2024-03-27,911.9820130207611,88.1578947368421,70.49180327868852,81.15942028985508,87.09677419354838,90.14084507042254,96.29629629629629,84.0,64.51612903225806,63.63636363636363,86.48648648648648,100.0
2024-03-28,936.0015440134861,88.1578947368421,70.49180327868852,81.15942028985508,93.54838709677419,91.54929577464789,96.29629629629629,86.0,67.74193548387096,77.27272727272727,83.78378378378379,100.0
2024-03-29,936.0015440134861,88.1578947368421,70.49180327868852,81.15942028985508,93.54838709677419,91.54929577464789,96.29629629629629,86.0,67.74193548387096,77.27272727272727,83.78378378378379,100.0
2024-04-01,894.5866090982342,84.4155844155844,67.74193548387096,81.15942028985508,87.09677419354838,90.14084507042254,96.29629629629629,86.0,51.61290322580645,63.63636363636363,86.48648648648648,100.0
2024-04-02,818.9271899748956,83.11688311688312,59.67741935483871,66.66666666666666,90.32258064516128,87.32394366197182,88.88888888888889,74.0,38.70967741935484,54.54545454545454,75.67567567567568,100.0
2024-04-03,823.6084663953025,77.92207792207793,56.451612903225815,71.01449275362319,90.32258064516128,87.32394366197182,88.88888888888889,74.0,41.935483870967744,68.18181818181817,67.56756756756756,100.0
2024-04-04,757.0736942314288,72.72727272727273,51.61290322580645,62.31884057971014,87.09677419354838,81.69014084507043,85.18518518518519,68.0,29.03225806451613,54.54545454545454,64.86486486486487,100.0
2024-04-05,806.8029666451332,79.22077922077922,54.83870967741935,68.11594202898551,90.32258064516128,81.69014084507043,88.88888888888889,70.0,51.61290322580645,54.54545454545454,67.56756756756756,100.0
2024-04-08,829.9695505628382,80.51948051948052,56.451612903225815,71.01449275362319,90.32258064516128,87.32394366197182,85.18518518518519,72.0,67.74193548387096,54.54545454545454,64.86486486486487,100.0
2024-04-09,857.1023192893489,80.51948051948052,58.06451612903226,75.36231884057972,96.7741935483871,83.09859154929578,96.29629629629629,72.0,77.41935483870968,50.0,67.56756756756756,100.0
2024-04-10,710.1768847776789,68.83116883116884,51.61290322580645,57.971014492753625,74.19354838709677,70.4225352112676,85.18518518518519,57.99999999999999,35.483870967741936,40.909090909090914,67.56756756756756,100.0
2024-04-11,684.4035865599582,68.83116883116884,51.61290322580645,62.31884057971014,64.51612903225806,56.33802816901409,85.18518518518519,56.00000000000001,41.935483870967744,40.909090909090914,56.75675675675676,100.0
2024-04-12,554.4834029552043,62.33766233766234,29.03225806451613,39.130434782608695,64.51612903225806,45.07042253521127,74.07407407407408,44.0,25.806451612903224,27.27272727272727,43.24324324324324,100.0
2024-04-15,464.58647816129593,53.246753246753244,27.419354838709676,28.985507246376812,41.935483870967744,39.436619718309856,66.66666666666666,24.0,9.67741935483871,27.27272727272727,45.94594594594595,100.0
2024-04-16,412.2033462757639,49.35064935064935,20.967741935483872,31.88405797101449,22.58064516129032,29.577464788732392,55.55555555555556,24.0,3.225806451612903,31.818181818181817,43.24324324324324,100.0
2024-04-17,442.08551974591126,48.05194805194805,14.516129032258066,20.28985507246377,58.06451612903226,26.76056338028169,55.55555555555556,26.0,9.67741935483871,36.36363636363637,51.35135135135135,95.45454545454545
2024-04-18,464.3683051276438,44.15584415584416,12.903225806451612,17.391304347826086,77.41935483870968,32.3943661971831,51.85185185185185,30.0,9.67741935483871,36.36363636363637,56.75675675675676,95.45454545454545
2024-04-19,504.8394925112228,44.15584415584416,19.35483870967742,13.043478260869565,87.09677419354838,50.70422535211267,51.85185185185185,28.000000000000004,19.35483870967742,36.36363636363637,59.45945945945946,95.45454545454545
2024-04-22,549.5919206932778,45.45454545454545,17.741935483870968,14.492753623188406,93.54838709677419,59.154929577464785,55.55555555555556,32.0,32.25806451612903,36.36363636363637,67.56756756756756,95.45454545454545
2024-04-23,572.9799810320917,50.649350649350644,25.806451612903224,15.942028985507244,100.0,60.56338028169014,51.85185185185185,36.0,35.483870967741936,40.909090909090914,64.86486486486487,90.9090909090909
2024-04-24,570.894529019887,48.05194805194805,27.419354838709676,18.84057971014493,100.0,57.74647887323944,40.74074074074074,40.0,38.70967741935484,40.909090909090914,67.56756756756756,90.9090909090909
2024-04-25,553.2034066113042,48.05194805194805,22.58064516129032,30.434782608695656,100.0,52.112676056338024,33.33333333333333,34.0,38.70967741935484,36.36363636363637,62.16216216216216,95.45454545454545
2024-04-26,572.0029838012573,48.05194805194805,22.58064516129032,33.33333333333333,96.7741935483871,47.88732394366197,48.148148148148145,32.0,48.38709677419355,36.36363636363637,67.56756756756756,90.9090909090909
2024-04-29,617.7113927490238,50.649350649350644,24.193548387096776,37.68115942028986,96.7741935483871,52.112676056338024,70.37037037037037,40.0,48.38709677419355,36.36363636363637,70.27027027027027,90.9090909090909
2024-04-30,530.0471438236091,44.15584415584416,20.967741935483872,33.33333333333333,96.7741935483871,42.25352112676056,48.148148148148145,28.000000000000004,45.16129032258064,27.27272727272727,62.16216216216216,81.81818181818183
2024-05-01,511.4943586755214,44.15584415584416,25.806451612903224,23.18840579710145,96.7741935483871,47.88732394366197,44.44444444444444,26.0,41.935483870967744,31.818181818181817,56.75675675675676,72.72727272727273
2024-05-02,541.621362289043,41.55844155844156,25.806451612903224,27.536231884057973,96.7741935483871,49.29577464788733,55.55555555555556,30.0,48.38709677419355,31.818181818181817,62.16216216216216,72.72727272727273
2024-05-03,574.4412407829037,44.15584415584416,27.419354838709676,33.33333333333333,96.7741935483871,54.929577464788736,62.96296296296296,32.0,51.61290322580645,36.36363636363637,62.16216216216216,72.72727272727273
2024-05-06,628.6391872374924,53.246753246753244,32.25806451612903,44.927536231884055,100.0,67.6056338028169,66.66666666666666,36.0,54.83870967741935,40.909090909090914,59.45945945945946,72.72727272727273
2024-05-07,644.956928929234,50.649350649350644,35.483870967741936,40.57971014492754,100.0,71.83098591549296,70.37037037037037,40.0,54.83870967741935,40.909090909090914,67.56756756756756,72.72727272727273
2024-05-08,614.7090002384236,51.94805194805194,32.25806451612903,43.47826086956522,100.0,69.01408450704226,70.37037037037037,28.000000000000004,48.38709677419355,40.909090909090914,62.16216216216216,68.18181818181817
2024-05-09,666.5188430635362,57.14285714285714,45.16129032258064,44.927536231884055,100.0,70.4225352112676,70.37037037037037,36.0,61.29032258064516,40.909090909090914,67.56756756756756,72.72727272727273
2024-05-10,655.696672707162,58.44155844155844,43.54838709677419,47.82608695652174,100.0,69.01408450704226,66.66666666666666,36.0,54.83870967741935,45.45454545454545,70.27027027027027,63.63636363636363
2024-05-13,679.0948806045106,58.44155844155844,45.16129032258064,49.275362318840585,100.0,70.4225352112676,74.07407407407408,36.0,64.51612903225806,50.0,67.56756756756756,63.63636363636363
2024-05-14,699.3234227066674,55.84415584415584,50.0,53.62318840579711,100.0,71.83098591549296,74.07407407407408,40.0,64.51612903225806,63.63636363636363,62.16216216216216,63.63636363636363
2024-05-15,740.4312338252247,62.33766233766234,61.29032258064516,62.31884057971014,100.0,76.05633802816901,70.37037037037037,42.0,83.87096774193549,59.09090909090909,59.45945945945946,63.63636363636363
2024-05-16,709.2547280314501,53.246753246753244,64.51612903225806,60.86956521739131,100.0,77.46478873239437,59.25925925925925,42.0,80.64516129032258,54.54545454545454,62.16216216216216,54.54545454545454
2024-05-17,731.6328274751521,57.14285714285714,62.903225806451616,59.42028985507246,100.0,80.28169014084507,59.25925925925925,38.0,80.64516129032258,59.09090909090909,62.16216216216216,72.72727272727273
2024-05-20,706.8391050351819,54.54545454545454,58.06451612903226,60.86956521739131,100.0,77.46478873239437,55.55555555555556,40.0,64.51612903225806,63.63636363636363,59.45945945945946,72.72727272727273
2024-05-21,684.9314849143781,51.94805194805194,56.451612903225815,57.971014492753625,100.0,77.46478873239437,55.55555555555556,42.0,67.74193548387096,59.09090909090909,62.16216216216216,54.54545454545454
2024-05-22,644.9897735068902,50.649350649350644,54.83870967741935,62.31884057971014,100.0,66.19718309859155,55.55555555555556,36.0,64.51612903225806,68.18181818181817,59.45945945945946,27.27272727272727
2024-05-23,516.4037309763561,46.75324675324675,45.16129032258064,57.971014492753625,83.87096774193549,46.478873239436616,40.74074074074074,30.0,32.25806451612903,54.54545454545454,51.35135135135135,27.27272727272727
2024-05-24,557.2307209382847,45.45454545454545,46.774193548387096,57.971014492753625,83.87096774193549,56.33802816901409,51.85185185185185,34.0,38.70967741935484,63.63636363636363,51.35135135135135,27.27272727272727
2024-05-27,557.2307209382847,45.45454545454545,46.774193548387096,57.971014492753625,83.87096774193549,56.33802816901409,51.85185185185185,34.0,38.70967741935484,63.63636363636363,51.35135135135135,27.27272727272727
2024-05-28,503.6720910140897,37.66233766233766,40.32258064516129,56.52173913043478,83.87096774193549,39.436619718309856,55.55555555555556,32.0,32.25806451612903,54.54545454545454,35.13513513513514,36.36363636363637
2024-05-29,400.9689099305282,29.87012987012987,40.32258064516129,53.62318840579711,64.51612903225806,29.577464788732392,33.33333333333333,32.0,16.129032258064516,50.0,24.324324324324326,27.27272727272727
2024-05-30,484.23653592090864,35.064935064935064,38.70967741935484,50.72463768115942,83.87096774193549,38.028169014084504,40.74074074074074,34.0,45.16129032258064,59.09090909090909,27.027027027027028,31.818181818181817
2024-05-31,576.8660141057668,41.55844155844156,41.935483870967744,49.275362318840585,90.32258064516128,50.70422535211267,48.148148148148145,44.0,61.29032258064516,59.09090909090909,40.54054054054054,50.0
2024-06-03,566.047986960339,38.961038961038966,46.774193548387096,47.82608695652174,90.32258064516128,43.66197183098591,48.148148148148145,48.0,64.51612903225806,68.18181818181817,37.83783783783784,31.818181818181817
2024-06-04,541.9500633124875,38.961038961038966,50.0,49.275362318840585,96.7741935483871,32.3943661971831,44.44444444444444,40.0,67.74193548387096,63.63636363636363,40.54054054054054,18.181818181818183
2024-06-05,561.845327409241,40.25974025974026,46.774193548387096,62.31884057971014,87.09677419354838,36.61971830985916,44.44444444444444,46.0,67.74193548387096,72.72727272727273,35.13513513513514,22.727272727272727
2024-06-06,558.7452253304929,36.36363636363637,54.83870967741935,62.31884057971014,80.64516129032258,33.80281690140845,44.44444444444444,48.0,67.74193548387096,72.72727272727273,35.13513513513514,22.727272727272727
2024-06-07,540.2610518216864,37.66233766233766,58.06451612903226,59.42028985507246,77.41935483870968,40.845070422535215,40.74074074074074,42.0,58.06451612903226,72.72727272727273,35.13513513513514,18.181818181818183
2024-06-10,544.9230852136646,40.25974025974026,58.06451612903226,60.86956521739131,80.64516129032258,35.2112676056338,44.44444444444444,40.0,54.83870967741935,63.63636363636363,35.13513513513514,31.818181818181817
2024-06-11,503.5710706092153,37.66233766233766,48.38709677419355,59.42028985507246,77.41935483870968,22.535211267605636,40.74074074074074,36.0,58.06451612903226,63.63636363636363,32.432432432432435,27.27272727272727
2024-06-12,508.94102631530285,44.15584415584416,50.0,63.76811594202898,64.51612903225806,26.76056338028169,37.03703703703704,44.0,58.06451612903226,59.09090909090909,29.72972972972973,31.818181818181817
2024-06-13,491.49658780526175,40.25974025974026,48.38709677419355,65.21739130434783,61.29032258064516,23.943661971830984,37.03703703703704,42.0,64.51612903225806,59.09090909090909,27.027027027027028,22.727272727272727
2024-06-14,475.6616721529903,32.467532467532465,48.38709677419355,65.21739130434783,58.06451612903226,21.12676056338028,37.03703703703704,40.0,64.51612903225806,59.09090909090909,27.027027027027028,22.727272727272727
2024-06-17,474.731275964984,40.25974025974026,41.935483870967744,65.21739130434783,41.935483870967744,29.577464788732392,33.33333333333333,52.0,58.06451612903226,59.09090909090909,35.13513513513514,18.181818181818183
2024-06-18,501.20044225087383,42.857142857142854,45.16129032258064,66.66666666666666,48.38709677419355,38.028169014084504,33.33333333333333,48.0,64.51612903225806,59.09090909090909,32.432432432432435,22.727272727272727
2024-06-19,501.20044225087383,42.857142857142854,45.16129032258064,66.66666666666666,48.38709677419355,38.028169014084504,33.33333333333333,48.0,64.51612903225806,59.09090909090909,32.432432432432435,22.727272727272727
2024-06-20,539.7369433253123,44.15584415584416,54.83870967741935,66.66666666666666,54.83870967741935,43.66197183098591,37.03703703703704,52.0,67.74193548387096,59.09090909090909,32.432432432432435,27.27272727272727
2024-06-21,525.7862559890887,41.55844155844156,56.451612903225815,72.46376811594203,38.70967741935484,42.25352112676056,37.03703703703704,54.0,64.51612903225806,59.09090909090909,32.432432432432435,27.27272727272727
2024-06-24,597.4968508455263,45.45454545454545,53.2258064516129,72.46376811594203,67.74193548387096,54.929577464788736,40.74074074074074,60.0,74.19354838709677,63.63636363636363,37.83783783783784,27.27272727272727
2024-06-25,512.9175099782136,40.25974025974026,48.38709677419355,68.11594202898551,38.70967741935484,46.478873239436616,37.03703703703704,52.0,61.29032258064516,63.63636363636363,29.72972972972973,27.27272727272727
2024-06-26,503.5887172448814,36.36363636363637,43.54838709677419,69.56521739130434,38.70967741935484,39.436619718309856,33.33333333333333,57.99999999999999,61.29032258064516,63.63636363636363,32.432432432432435,27.27272727272727
2024-06-27,535.3405370693165,37.66233766233766,41.935483870967744,73.91304347826086,54.83870967741935,42.25352112676056,37.03703703703704,57.99999999999999,64.51612903225806,63.63636363636363,29.72972972972973,31.818181818181817
2024-06-28,528.7966211442101,29.87012987012987,41.935483870967744,73.91304347826086,41.935483870967744,52.112676056338024,29.629629629629626,56.00000000000001,70.96774193548387,68.18181818181817,32.432432432432435,31.818181818181817
2024-07-01,454.7509435786701,25.97402597402597,38.70967741935484,71.01449275362319,29.03225806451613,47.88732394366197,18.51851851851852,38.0,61.29032258064516,68.18181818181817,24.324324324324326,31.818181818181817
2024-07-02,498.76051663950443,32.467532467532465,38.70967741935484,75.36231884057972,35.483870967741936,53.52112676056338,18.51851851851852,44.0,70.96774193548387,68.18181818181817,29.72972972972973,31.818181818181817
2024-07-03,488.11186914389015,31.16883116883117,33.87096774193548,79.71014492753623,35.483870967741936,52.112676056338024,22.22222222222222,42.0,64.51612903225806,68.18181818181817,27.027027027027028,31.818181818181817
2024-07-04,488.11186914389015,31.16883116883117,33.87096774193548,79.71014492753623,35.483870967741936,52.112676056338024,22.22222222222222,42.0,64.51612903225806,68.18181818181817,27.027027027027028,31.818181818181817
2024-07-05,502.14708240490984,29.87012987012987,37.096774193548384,79.71014492753623,41.935483870967744,52.112676056338024,22.22222222222222,46.0,58.06451612903226,68.18181818181817,35.13513513513514,31.818181818181817
2024-07-08,508.13211514169575,33.76623376623377,35.483870967741936,81.15942028985508,41.935483870967744,52.112676056338024,21.428571428571427,48.0,64.51612903225806,68.18181818181817,29.72972972972973,31.818181818181817
2024-07-09,501.59574429645346,32.467532467532465,33.87096774193548,76.81159420289855,38.70967741935484,54.929577464788736,21.428571428571427,44.0,74.19354838709677,63.63636363636363,29.72972972972973,31.818181818181817
2024-07-10,564.5297983637275,35.064935064935064,45.16129032258064,79.71014492753623,51.61290322580645,67.6056338028169,25.0,50.0,80.64516129032258,68.18181818181817,29.72972972972973,31.818181818181817
2024-07-11,671.5794852623961,54.54545454545454,51.61290322580645,81.15942028985508,80.64516129032258,76.05633802816901,35.714285714285715,60.0,90.32258064516128,72.72727272727273,32.432432432432435,36.36363636363637
2024-07-12,729.4909344300332,63.63636363636363,56.451612903225815,92.7536231884058,83.87096774193549,80.28169014084507,42.857142857142854,66.0,90.32258064516128,77.27272727272727,35.13513513513514,40.909090909090914
2024-07-15,703.6081206729726,71.42857142857143,46.774193548387096,89.85507246376811,48.38709677419355,84.50704225352112,42.857142857142854,62.0,93.54838709677419,81.81818181818183,32.432432432432435,50.0
2024-07-16,805.3656598372439,85.71428571428571,59.67741935483871,92.7536231884058,58.06451612903226,84.50704225352112,67.85714285714286,70.0,93.54838709677419,95.45454545454545,43.24324324324324,54.54545454545454
2024-07-17,822.8071466245221,80.51948051948052,66.12903225806451,73.91304347826086,77.41935483870968,90.14084507042254,67.85714285714286,66.0,96.7741935483871,77.27272727272727,54.054054054054056,72.72727272727273
2024-07-18,776.8863761740715,74.02597402597402,56.451612903225815,69.56521739130434,77.41935483870968,85.91549295774648,67.85714285714286,57.99999999999999,93.54838709677419,72.72727272727273,48.64864864864865,72.72727272727273
2024-07-19,714.1585159154446,64.93506493506493,53.2258064516129,66.66666666666666,77.41935483870968,78.87323943661971,46.42857142857143,57.99999999999999,93.54838709677419,68.18181818181817,43.24324324324324,63.63636363636363
2024-07-22,741.5573447138348,77.92207792207793,59.67741935483871,72.46376811594203,77.41935483870968,80.28169014084507,53.57142857142857,57.99999999999999,93.54838709677419,72.72727272727273,45.94594594594595,50.0
2024-07-23,705.0749100881847,75.32467532467533,61.29032258064516,69.56521739130434,74.19354838709677,81.69014084507043,39.285714285714285,56.00000000000001,93.54838709677419,77.27272727272727,40.54054054054054,36.36363636363637
2024-07-24,639.1984295012562,53.246753246753244,69.35483870967742,53.62318840579711,83.87096774193549,76.05633802816901,28.57142857142857,50.0,90.32258064516128,45.45454545454545,43.24324324324324,45.45454545454545
2024-07-25,663.3528289738708,63.63636363636363,70.96774193548387,52.17391304347826,80.64516129032258,77.46478873239437,35.714285714285715,42.0,83.87096774193549,54.54545454545454,43.24324324324324,59.09090909090909
2024-07-26,737.1102712270166,71.42857142857143,74.19354838709677,59.42028985507246,83.87096774193549,84.50704225352112,64.28571428571429,46.0,83.87096774193549,59.09090909090909,51.35135135135135,59.09090909090909
2024-07-29,734.5831405736587,72.72727272727273,75.80645161290323,55.072463768115945,83.87096774193549,84.50704225352112,64.28571428571429,54.0,83.87096774193549,63.63636363636363,51.35135135135135,45.45454545454545
2024-07-30,754.2042607470574,71.42857142857143,77.41935483870968,49.275362318840585,83.87096774193549,87.32394366197182,57.14285714285714,57.99999999999999,83.87096774193549,63.63636363636363,54.054054054054056,68.18181818181817
2024-07-31,789.5776123591544,74.02597402597402,75.80645161290323,62.31884057971014,83.87096774193549,84.50704225352112,64.28571428571429,60.0,87.09677419354838,68.18181818181817,56.75675675675676,72.72727272727273
2024-08-01,707.7039668369301,61.038961038961034,74.19354838709677,42.028985507246375,83.87096774193549,77.46478873239437,57.14285714285714,44.0,90.32258064516128,68.18181818181817,59.45945945945946,50.0
2024-08-02,604.3861883089506,46.75324675324675,77.41935483870968,33.33333333333333,83.87096774193549,63.38028169014085,35.714285714285715,36.0,90.32258064516128,45.45454545454545,64.86486486486487,27.27272727272727
2024-08-05,510.5102356427841,36.36363636363637,64.51612903225806,23.18840579710145,80.64516129032258,43.66197183098591,32.142857142857146,30.0,74.19354838709677,40.909090909090914,62.16216216216216,22.727272727272727
2024-08-06,545.9357276291081,38.961038961038966,66.12903225806451,21.73913043478261,80.64516129032258,57.74647887323944,28.57142857142857,32.0,87.09677419354838,40.909090909090914,64.86486486486487,27.27272727272727
2024-08-07,515.2153628316045,35.064935064935064,53.2258064516129,24.637681159420293,83.87096774193549,57.74647887323944,25.0,26.0,83.87096774193549,31.818181818181817,62.16216216216216,31.818181818181817
2024-08-08,618.0821355543715,50.649350649350644,61.29032258064516,31.88405797101449,83.87096774193549,66.19718309859155,32.142857142857146,36.0,90.32258064516128,50.0,70.27027027027027,45.45454545454545
2024-08-09,657.3144760036291,54.54545454545454,67.74193548387096,37.68115942028986,87.09677419354838,70.4225352112676,32.142857142857146,38.0,90.32258064516128,63.63636363636363,70.27027027027027,45.45454545454545
2024-08-12,598.2068601405267,46.75324675324675,58.06451612903226,33.33333333333333,87.09677419354838,66.19718309859155,28.57142857142857,34.0,83.87096774193549,50.0,64.86486486486487,45.45454545454545
2024-08-13,667.4764274393889,55.84415584415584,69.35483870967742,46.3768115942029,87.09677419354838,67.6056338028169,39.285714285714285,40.0,87.09677419354838,63.63636363636363,70.27027027027027,40.909090909090914
2024-08-14,676.4481354553457,59.74025974025974,66.12903225806451,44.927536231884055,87.09677419354838,73.23943661971832,42.857142857142854,36.0,87.09677419354838,68.18181818181817,70.27027027027027,40.909090909090914
2024-08-15,723.3705176382813,66.23376623376623,72.58064516129032,57.971014492753625,87.09677419354838,76.05633802816901,46.42857142857143,46.0,87.09677419354838,68.18181818181817,70.27027027027027,45.45454545454545
2024-08-16,748.1833821601912,66.23376623376623,77.41935483870968,59.42028985507246,87.09677419354838,81.69014084507043,50.0,54.0,83.87096774193549,72.72727272727273,70.27027027027027,45.45454545454545
2024-08-19,780.6534589428728,74.02597402597402,80.64516129032258,66.66666666666666,87.09677419354838,83.09859154929578,53.57142857142857,60.0,87.09677419354838,72.72727272727273,70.27027027027027,45.45454545454545
2024-08-20,745.1588580962383,71.42857142857143,79.03225806451613,62.31884057971014,87.09677419354838,83.09859154929578,46.42857142857143,52.0,87.09677419354838,81.81818181818183,67.56756756756756,27.27272727272727
2024-08-21,797.6474195846417,77.92207792207793,79.03225806451613,71.01449275362319,87.09677419354838,84.50704225352112,57.14285714285714,64.0,90.32258064516128,77.27272727272727,72.97297297297297,36.36363636363637
2024-08-22,792.1728301747265,75.32467532467533,77.41935483870968,62.31884057971014,87.09677419354838,83.09859154929578,57.14285714285714,60.0,96.7741935483871,81.81818181818183,70.27027027027027,40.909090909090914
2024-08-23,851.9300973102012,81.81818181818183,79.03225806451613,68.11594202898551,90.32258064516128,87.32394366197182,75.0,76.0,96.7741935483871,86.36363636363636,70.27027027027027,40.909090909090914
2024-08-26,834.5845680823261,81.81818181818183,77.41935483870968,60.86956521739131,90.32258064516128,88.73239436619718,67.85714285714286,66.0,96.7741935483871,86.36363636363636,72.97297297297297,45.45454545454545
2024-08-27,822.5631473654112,76.62337662337663,74.19354838709677,63.76811594202898,90.32258064516128,87.32394366197182,67.85714285714286,70.0,96.7741935483871,81.81818181818183,72.97297297297297,40.909090909090914
2024-08-28,818.3029680276189,83.11688311688312,77.41935483870968,59.42028985507246,87.09677419354838,91.54929577464789,67.85714285714286,68.0,93.54838709677419,81.81818181818183,67.56756756756756,40.909090909090914
2024-08-29,826.6422654270668,83.11688311688312,80.64516129032258,57.971014492753625,90.32258064516128,92.95774647887323,67.85714285714286,64.0,96.7741935483871,81.81818181818183,70.27027027027027,40.909090909090914
2024-08-30,862.3676384480564,87.01298701298701,80.64516129032258,66.66666666666666,90.32258064516128,95.77464788732394,67.85714285714286,72.0,100.0,81.81818181818183,70.27027027027027,50.0
2024-09-02,862.3676384480564,87.01298701298701,80.64516129032258,66.66666666666666,90.32258064516128,95.77464788732394,67.85714285714286,72.0,100.0,81.81818181818183,70.27027027027027,50.0
2024-09-03,768.1374809755782,77.92207792207793,74.19354838709677,42.028985507246375,87.09677419354838,92.95774647887323,60.71428571428571,64.0,93.54838709677419,68.18181818181817,75.67567567567568,31.818181818181817
2024-09-04,764.9067447797471,74.02597402597402,77.41935483870968,46.3768115942029,87.09677419354838,94.36619718309859,60.71428571428571,68.0,90.32258064516128,63.63636363636363,75.67567567567568,27.27272727272727
2024-09-05,722.2319530312537,63.63636363636363,69.35483870967742,43.47826086956522,87.09677419354838,88.73239436619718,53.57142857142857,64.0,90.32258064516128,68.18181818181817,75.67567567567568,18.181818181818183
2024-09-06,650.211896015266,54.54545454545454,64.51612903225806,36.231884057971016,83.87096774193549,77.46478873239437,42.857142857142854,52.0,90.32258064516128,50.0,75.67567567567568,22.727272727272727
2024-09-09,702.4706437304466,68.83116883116884,69.35483870967742,37.68115942028986,83.87096774193549,84.50704225352112,53.57142857142857,60.0,93.54838709677419,54.54545454545454,78.37837837837837,18.181818181818183
2024-09-10,695.3786461245127,63.63636363636363,69.35483870967742,42.028985507246375,83.87096774193549,77.46478873239437,57.14285714285714,54.0,96.7741935483871,54.54545454545454,78.37837837837837,18.181818181818183
2024-09-11,699.9847255599582,68.83116883116884,70.96774193548387,47.82608695652174,90.32258064516128,73.23943661971832,53.57142857142857,60.0,96.7741935483871,50.0,70.27027027027027,18.181818181818183
2024-09-12,755.0437963843333,67.53246753246754,74.19354838709677,53.62318840579711,90.32258064516128,77.46478873239437,57.14285714285714,66.0,96.7741935483871,72.72727272727273,81.08108108108108,18.181818181818183
2024-09-13,795.5317113363258,72.72727272727273,79.03225806451613,59.42028985507246,96.7741935483871,78.87323943661971,60.71428571428571,76.0,100.0,68.18181818181817,81.08108108108108,22.727272727272727
2024-09-16,816.4624854065622,80.51948051948052,79.03225806451613,52.17391304347826,100.0,85.91549295774648,64.28571428571429,78.0,100.0,72.72727272727273,81.08108108108108,22.727272727272727
2024-09-17,827.9512382303603,84.4155844155844,77.41935483870968,57.971014492753625,100.0,87.32394366197182,64.28571428571429,80.0,100.0,72.72727272727273,81.08108108108108,22.727272727272727
2024-09-18,801.7300246348308,80.51948051948052,80.64516129032258,46.3768115942029,100.0,85.91549295774648,57.14285714285714,80.0,100.0,72.72727272727273,75.67567567567568,22.727272727272727
2024-09-19,876.4482331361023,90.9090909090909,83.87096774193549,66.66666666666666,100.0,94.36619718309859,78.57142857142857,80.0,100.0,68.18181818181817,72.97297297297297,40.909090909090914
2024-09-20,836.0122916569986,84.4155844155844,77.41935483870968,66.66666666666666,100.0,91.54929577464789,64.28571428571429,76.0,100.0,63.63636363636363,75.67567567567568,36.36363636363637
2024-09-23,852.255127286931,85.71428571428571,75.80645161290323,66.66666666666666,100.0,91.54929577464789,75.0,80.0,100.0,63.63636363636363,72.97297297297297,40.909090909090914
2024-09-24,853.10659705099,84.61538461538461,75.80645161290323,68.11594202898551,100.0,83.09859154929578,89.28571428571429,86.0,96.7741935483871,63.63636363636363,64.86486486486487,40.909090909090914
2024-09-25,808.959868587765,83.33333333333334,64.51612903225806,66.66666666666666,100.0,78.87323943661971,75.0,84.0,93.54838709677419,63.63636363636363,67.56756756756756,31.818181818181817
2024-09-26,864.1615147284705,88.46153846153845,70.96774193548387,78.26086956521739,100.0,84.50704225352112,89.28571428571429,88.0,93.54838709677419,68.18181818181817,75.67567567567568,27.27272727272727
